zip_code,29601,29605,29607,29609,29611,29615,29617,29635,29644,29650,29651,29661,29662,29673,29680,29681,29687,29690
29601,0.0,5.6426995827552044,2.191756725356957,4.184162318906086,3.6724027495612845,5.711740345719967,5.738309464743947,20.545989000955526,15.84496277381839,8.65513416438308,11.107534292933332,13.44092055365046,7.454516202189957,10.25484109518926,12.696015170614796,11.882246340088669,6.573343819177225,7.788038275048029
29605,5.6426995827552044,0.0,4.184237013731257,9.689659400920043,6.147134032407406,7.698193495882222,10.9369153727734,25.67765688501619,11.619979877540535,11.269072854508357,13.948105748032935,19.014954108426135,4.592515411561112,6.149571796036157,7.527986459070302,7.880641437774337,10.455882117508198,13.430245794865087
29607,2.191756725356957,4.184237013731257,0.0,5.642533415858944,5.1043669157368825,4.477962064846462,7.91755286061976,22.696881925823238,13.663303554627083,7.891760547141687,10.521772984635426,15.400047484004636,5.26361580782508,9.73839142077745,10.685934491097285,9.701244960884662,6.490095316187464,9.604163849185854
29609,4.184162318906086,9.689659400920043,5.642533415858944,0.0,6.804327175654825,6.160716187607454,4.532802682929199,17.958232818609236,18.634897266339248,7.398585286324872,9.169226412484976,10.039940162704973,10.330706645757216,14.377897955211056,16.22482444573406,14.75582186326421,4.532802682929199,4.1313592160624975
29611,3.6724027495612845,6.147134032407406,5.1043669157368825,6.804327175654825,0.0,9.30654327980192,5.556450093818306,19.77484140296449,17.645964698891937,12.326678731067165,14.754343806822911,13.922745427632558,9.71235971558523,8.291186611509753,13.663303554627083,13.775464582737847,10.141804749522853,9.141599142015755
29615,5.711740345719967,7.698193495882222,4.477962064846462,6.160716187607454,9.30654327980192,0.0,10.235747759557137,24.086325185627803,13.045074108359984,3.574706299021205,6.255276421144332,15.929841185880822,5.5274577409630945,13.778507767737292,11.759550519126536,9.419491296747408,3.5008448438723376,10.099196412263698
29617,5.738309464743947,10.9369153727734,7.91755286061976,4.532802682929199,5.556450093818306,10.235747759557137,0.0,14.831712990141806,21.580466056416427,11.919372269883894,13.666788884209796,8.368156335355982,13.17590896595639,13.83028374429219,18.312544917619256,17.618030133827673,9.065604642487369,4.1313592160624975
29635,20.545989000955526,25.67765688501619,22.696881925823238,17.958232818609236,19.77484140296449,24.086325185627803,14.831712990141806,0.0,36.332581908113454,24.358025107364277,24.89736597568205,8.63916929018133,27.912078353653797,27.31951186596407,33.12771935555084,32.37943419762218,21.58758476468094,14.029029022109784
29644,15.84496277381839,11.619979877540535,13.663303554627083,18.634897266339248,17.645964698891937,13.045074108359984,21.580466056416427,36.332581908113454,0.0,14.903604514701968,16.669476562295724,28.673639514514658,8.42072769900409,14.833692180662341,5.113029848031764,3.9627196844126615,16.431820179314393,22.76387477362685
29650,8.65513416438308,11.269072854508357,7.891760547141687,7.398585286324872,12.326678731067165,3.574706299021205,11.919372269883894,24.358025107364277,14.903604514701968,0.0,2.6805703609897695,15.820196200570573,8.59587698193335,17.351631525245395,14.609079920832968,11.759537238178883,2.916207052242383,10.484277941115732
29651,11.107534292933332,13.948105748032935,10.521772984635426,9.169226412484976,14.754343806822911,6.255276421144332,13.666788884209796,24.89736597568205,16.669476562295724,2.6805703609897695,0.0,16.26002920319545,11.097925801684307,20.03135094067219,16.928097649709372,13.865120758262128,4.738232109049895,11.515264094254116
29661,13.44092055365046,19.014954108426135,15.400047484004636,10.039940162704973,13.922745427632558,15.929841185880822,8.368156335355982,8.63916929018133,28.673639514514658,15.820196200570573,16.26002920319545,0.0,20.35373896091125,22.17513799395367,26.08504411361449,24.79312994609858,13.138006495765367,5.909765302480277
29662,7.454516202189957,4.592515411561112,5.26361580782508,10.330706645757216,9.71235971558523,5.5274577409630945,13.17590896595639,27.912078353653797,8.42072769900409,8.59587698193335,11.097925801684307,20.35373896091125,0.0,10.291118915502695,6.244259484976269,4.471113389474246,9.000000133299723,14.456185775689606
29673,10.25484109518926,6.149571796036157,9.73839142077745,14.377897955211056,8.291186611509753,13.778507767737292,13.83028374429219,27.31951186596407,14.833692180662341,17.351631525245395,20.03135094067219,22.17513799395367,10.291118915502695,0.0,9.75514733707971,12.005866411303936,16.228483499913626,17.356891123642853
29680,12.696015170614796,7.527986459070302,10.685934491097285,16.22482444573406,13.663303554627083,11.759550519126536,18.312544917619256,33.12771935555084,5.113029848031764,14.609079920832968,16.928097649709372,26.08504411361449,6.244259484976269,9.75514733707971,0.0,3.577675967269743,15.24280308706699,20.274820167905702
29681,11.882246340088669,7.880641437774337,9.701244960884662,14.75582186326421,13.775464582737847,9.419491296747408,17.618030133827673,32.37943419762218,3.9627196844126615,11.759537238178883,13.865120758262128,24.79312994609858,4.471113389474246,12.005866411303936,3.577675967269743,0.0,12.894033087100826,18.886974537348692
29687,6.573343819177225,10.455882117508198,6.490095316187464,4.532802682929199,10.141804749522853,3.5008448438723376,9.065604642487369,21.58758476468094,16.431820179314393,2.916207052242383,4.738232109049895,13.138006495765367,9.000000133299723,16.228483499913626,15.24280308706699,12.894033087100826,0.0,7.624676383452284
29690,7.788038275048029,13.430245794865087,9.604163849185854,4.1313592160624975,9.141599142015755,10.099196412263698,4.1313592160624975,14.029029022109784,22.76387477362685,10.484277941115732,11.515264094254116,5.909765302480277,14.456185775689606,17.356891123642853,20.274820167905702,18.886974537348692,7.624676383452284,0.0
